#flatfile
1	Intracellular_Signal_Transduction	3845
1	Intracellular_Signal_Transduction	10314
1	Intracellular_Signal_Transduction	55915
1	Intracellular_Signal_Transduction	84894
1	Intracellular_Signal_Transduction	5604
1	Intracellular_Signal_Transduction	5594
1	Intracellular_Signal_Transduction	5595
1	Intracellular_Signal_Transduction	9479
1	Intracellular_Signal_Transduction	23542
1	Intracellular_Signal_Transduction	23162
1	Intracellular_Signal_Transduction	4082
1	Intracellular_Signal_Transduction	65108
1	Intracellular_Signal_Transduction	50488
1	Intracellular_Signal_Transduction	22808
1	Intracellular_Signal_Transduction	83988
1	Intracellular_Signal_Transduction	51517
1	Intracellular_Signal_Transduction	57447
1	Intracellular_Signal_Transduction	4884
1	Intracellular_Signal_Transduction	23467
1	Intracellular_Signal_Transduction	4900
1	Intracellular_Signal_Transduction	5048
1	Intracellular_Signal_Transduction	5049
1	Intracellular_Signal_Transduction	5121
1	Intracellular_Signal_Transduction	5138
1	Intracellular_Signal_Transduction	57026
1	Intracellular_Signal_Transduction	5037
1	Intracellular_Signal_Transduction	10857
1	Intracellular_Signal_Transduction	5245
1	Intracellular_Signal_Transduction	23236
1	Intracellular_Signal_Transduction	5331
1	Intracellular_Signal_Transduction	5332
1	Intracellular_Signal_Transduction	5335
1	Intracellular_Signal_Transduction	5337
1	Intracellular_Signal_Transduction	8613
1	Intracellular_Signal_Transduction	5500
1	Intracellular_Signal_Transduction	84687
1	Intracellular_Signal_Transduction	5516
1	Intracellular_Signal_Transduction	5518
1	Intracellular_Signal_Transduction	5524
1	Intracellular_Signal_Transduction	5530
1	Intracellular_Signal_Transduction	5532
1	Intracellular_Signal_Transduction	5533
1	Intracellular_Signal_Transduction	5534
1	Intracellular_Signal_Transduction	5566
1	Intracellular_Signal_Transduction	5567
1	Intracellular_Signal_Transduction	5573
1	Intracellular_Signal_Transduction	5575
1	Intracellular_Signal_Transduction	5576
1	Intracellular_Signal_Transduction	5577
1	Intracellular_Signal_Transduction	5578
1	Intracellular_Signal_Transduction	5579
1	Intracellular_Signal_Transduction	5580
1	Intracellular_Signal_Transduction	5581
1	Intracellular_Signal_Transduction	5582
1	Intracellular_Signal_Transduction	5590
1	Intracellular_Signal_Transduction	23362
1	Intracellular_Signal_Transduction	5780
1	Intracellular_Signal_Transduction	5879
1	Intracellular_Signal_Transduction	5898
1	Intracellular_Signal_Transduction	5908
1	Intracellular_Signal_Transduction	5910
1	Intracellular_Signal_Transduction	5911
1	Intracellular_Signal_Transduction	5912
1	Intracellular_Signal_Transduction	11069
1	Intracellular_Signal_Transduction	8437
1	Intracellular_Signal_Transduction	387
1	Intracellular_Signal_Transduction	388
1	Intracellular_Signal_Transduction	6093
1	Intracellular_Signal_Transduction	9475
1	Intracellular_Signal_Transduction	6261
1	Intracellular_Signal_Transduction	6262
1	Intracellular_Signal_Transduction	6263
1	Intracellular_Signal_Transduction	22933
1	Intracellular_Signal_Transduction	6500
1	Intracellular_Signal_Transduction	55512
1	Intracellular_Signal_Transduction	6620
1	Intracellular_Signal_Transduction	7070
1	Intracellular_Signal_Transduction	7447
1	Intracellular_Signal_Transduction	8936
1	Intracellular_Signal_Transduction	7529
1	Intracellular_Signal_Transduction	7531
1	Intracellular_Signal_Transduction	7532
1	Intracellular_Signal_Transduction	7533
1	Intracellular_Signal_Transduction	10971
1	Intracellular_Signal_Transduction	7534
2	Excitability	773
2	Excitability	774
2	Excitability	775
2	Excitability	776
2	Excitability	777
2	Excitability	778
2	Excitability	781
2	Excitability	9254
2	Excitability	55799
2	Excitability	93589
2	Excitability	782
2	Excitability	784
2	Excitability	785
2	Excitability	10369
2	Excitability	10368
2	Excitability	27092
2	Excitability	27091
2	Excitability	59283
2	Excitability	3736
2	Excitability	3737
2	Excitability	3739
2	Excitability	7881
2	Excitability	8514
2	Excitability	3746
2	Excitability	3747
2	Excitability	3749
2	Excitability	3751
2	Excitability	3753
2	Excitability	23630
2	Excitability	9992
2	Excitability	10008
2	Excitability	23704
2	Excitability	3766
2	Excitability	3768
2	Excitability	3772
2	Excitability	3760
2	Excitability	3761
2	Excitability	3762
2	Excitability	3763
2	Excitability	3764
2	Excitability	3765
2	Excitability	3778
2	Excitability	3779
2	Excitability	10242
2	Excitability	27345
2	Excitability	115207
2	Excitability	57528
2	Excitability	6323
2	Excitability	6324
2	Excitability	6326
2	Excitability	6327
2	Excitability	6328
2	Excitability	55800
2	Excitability	6330
2	Excitability	6331
2	Excitability	6334
2	Excitability	6335
2	Excitability	7416
2	Excitability	7419
3	CAT_signaling	375790
3	CAT_signaling	214
3	CAT_signaling	63827
3	CAT_signaling	682
3	CAT_signaling	708
3	CAT_signaling	23705
3	CAT_signaling	253559
3	CAT_signaling	199731
3	CAT_signaling	4345
3	CAT_signaling	961
3	CAT_signaling	999
3	CAT_signaling	1008
3	CAT_signaling	1009
3	CAT_signaling	1010
3	CAT_signaling	1012
3	CAT_signaling	1013
3	CAT_signaling	1014
3	CAT_signaling	1016
3	CAT_signaling	28513
3	CAT_signaling	1000
3	CAT_signaling	28316
3	CAT_signaling	64405
3	CAT_signaling	64072
3	CAT_signaling	60437
3	CAT_signaling	1001
3	CAT_signaling	1002
3	CAT_signaling	1003
3	CAT_signaling	1004
3	CAT_signaling	1005
3	CAT_signaling	1006
3	CAT_signaling	1007
3	CAT_signaling	1272
3	CAT_signaling	6900
3	CAT_signaling	5067
3	CAT_signaling	152330
3	CAT_signaling	53942
3	CAT_signaling	27255
3	CAT_signaling	8506
3	CAT_signaling	26047
3	CAT_signaling	1400
3	CAT_signaling	10675
3	CAT_signaling	2017
3	CAT_signaling	8642
3	CAT_signaling	54798
3	CAT_signaling	2064
3	CAT_signaling	55914
3	CAT_signaling	2817
3	CAT_signaling	2823
3	CAT_signaling	2824
3	CAT_signaling	1404
3	CAT_signaling	404037
3	CAT_signaling	7087
3	CAT_signaling	93185
3	CAT_signaling	3897
3	CAT_signaling	4045
3	CAT_signaling	4062
3	CAT_signaling	4155
3	CAT_signaling	4340
3	CAT_signaling	4684
3	CAT_signaling	4685
3	CAT_signaling	1463
3	CAT_signaling	4756
3	CAT_signaling	23114
3	CAT_signaling	22871
3	CAT_signaling	57555
3	CAT_signaling	54413
3	CAT_signaling	57502
3	CAT_signaling	27020
3	CAT_signaling	9378
3	CAT_signaling	9379
3	CAT_signaling	9369
3	CAT_signaling	50863
3	CAT_signaling	4974
3	CAT_signaling	4978
3	CAT_signaling	5097
3	CAT_signaling	8502
3	CAT_signaling	5354
3	CAT_signaling	5818
3	CAT_signaling	6091
3	CAT_signaling	6092
3	CAT_signaling	7143
4	Endocytosis	22848
4	Endocytosis	162
4	Endocytosis	8907
4	Endocytosis	10053
4	Endocytosis	160
4	Endocytosis	161
4	Endocytosis	163
4	Endocytosis	1173
4	Endocytosis	1175
4	Endocytosis	8943
4	Endocytosis	10947
4	Endocytosis	10239
4	Endocytosis	1213
4	Endocytosis	1759
4	Endocytosis	10059
4	Endocytosis	1785
4	Endocytosis	26052
4	Endocytosis	28964
4	Endocytosis	25977
4	Endocytosis	8301
4	Endocytosis	6456
4	Endocytosis	51100
4	Endocytosis	56904
4	Endocytosis	9892
4	Endocytosis	8867
4	Endocytosis	8871
5	Structural_plasticity	10006
5	Structural_plasticity	10152
5	Structural_plasticity	3983
5	Structural_plasticity	60
5	Structural_plasticity	71
5	Structural_plasticity	87
5	Structural_plasticity	10097
5	Structural_plasticity	10096
5	Structural_plasticity	118
5	Structural_plasticity	119
5	Structural_plasticity	120
5	Structural_plasticity	287
5	Structural_plasticity	288
5	Structural_plasticity	301
5	Structural_plasticity	302
5	Structural_plasticity	10552
5	Structural_plasticity	10094
5	Structural_plasticity	10093
5	Structural_plasticity	10092
5	Structural_plasticity	460
5	Structural_plasticity	830
5	Structural_plasticity	832
5	Structural_plasticity	998
5	Structural_plasticity	51286
5	Structural_plasticity	1072
5	Structural_plasticity	23122
5	Structural_plasticity	11151
5	Structural_plasticity	10391
5	Structural_plasticity	23406
5	Structural_plasticity	131034
5	Structural_plasticity	9362
5	Structural_plasticity	1428
5	Structural_plasticity	1465
5	Structural_plasticity	1627
5	Structural_plasticity	28988
5	Structural_plasticity	1808
5	Structural_plasticity	1809
5	Structural_plasticity	10570
5	Structural_plasticity	56896
5	Structural_plasticity	11034
5	Structural_plasticity	1780
5	Structural_plasticity	2036
5	Structural_plasticity	2037
5	Structural_plasticity	23136
5	Structural_plasticity	7430
5	Structural_plasticity	6624
5	Structural_plasticity	8522
5	Structural_plasticity	114787
5	Structural_plasticity	9118
5	Structural_plasticity	3796
5	Structural_plasticity	3800
5	Structural_plasticity	3837
5	Structural_plasticity	3927
5	Structural_plasticity	9211
5	Structural_plasticity	9890
5	Structural_plasticity	23499
5	Structural_plasticity	4130
5	Structural_plasticity	4131
5	Structural_plasticity	4133
5	Structural_plasticity	4135
5	Structural_plasticity	22924
5	Structural_plasticity	4137
5	Structural_plasticity	4628
5	Structural_plasticity	4627
5	Structural_plasticity	4637
5	Structural_plasticity	10398
5	Structural_plasticity	10529
5	Structural_plasticity	4744
5	Structural_plasticity	4747
5	Structural_plasticity	4741
5	Structural_plasticity	4763
5	Structural_plasticity	9253
5	Structural_plasticity	5064
5	Structural_plasticity	114299
5	Structural_plasticity	5216
5	Structural_plasticity	5217
5	Structural_plasticity	5339
5	Structural_plasticity	166336
5	Structural_plasticity	6709
5	Structural_plasticity	6710
5	Structural_plasticity	6711
5	Structural_plasticity	6712
5	Structural_plasticity	3925
5	Structural_plasticity	29114
5	Structural_plasticity	6950
5	Structural_plasticity	83660
5	Structural_plasticity	29767
5	Structural_plasticity	7114
5	Structural_plasticity	7846
5	Structural_plasticity	80086
5	Structural_plasticity	203068
5	Structural_plasticity	7280
5	Structural_plasticity	347733
5	Structural_plasticity	10383
5	Structural_plasticity	10381
5	Structural_plasticity	10382
5	Structural_plasticity	8976
5	Structural_plasticity	9948
6	GPCR_signaling	134
6	GPCR_signaling	135
6	GPCR_signaling	148
6	GPCR_signaling	150
6	GPCR_signaling	154
6	GPCR_signaling	155
6	GPCR_signaling	577
6	GPCR_signaling	9256
6	GPCR_signaling	1128
6	GPCR_signaling	1129
6	GPCR_signaling	1268
6	GPCR_signaling	1269
6	GPCR_signaling	25927
6	GPCR_signaling	1394
6	GPCR_signaling	1395
6	GPCR_signaling	1812
6	GPCR_signaling	1813
6	GPCR_signaling	57512
6	GPCR_signaling	2911
6	GPCR_signaling	2913
6	GPCR_signaling	2914
6	GPCR_signaling	2915
6	GPCR_signaling	2917
6	GPCR_signaling	2918
6	GPCR_signaling	3350
6	GPCR_signaling	3351
6	GPCR_signaling	3352
6	GPCR_signaling	3356
6	GPCR_signaling	3357
6	GPCR_signaling	3363
6	GPCR_signaling	22859
6	GPCR_signaling	4985
6	GPCR_signaling	4986
6	GPCR_signaling	4988
6	GPCR_signaling	5023
6	GPCR_signaling	5024
6	GPCR_signaling	9127
6	GPCR_signaling	5027
6	GPCR_signaling	5028
6	GPCR_signaling	5029
6	GPCR_signaling	6000
7	Protein_cluster	8927
7	Protein_cluster	8573
7	Protein_cluster	57524
7	Protein_cluster	57513
7	Protein_cluster	22866
7	Protein_cluster	1487
7	Protein_cluster	1488
7	Protein_cluster	1739
7	Protein_cluster	1740
7	Protein_cluster	1741
7	Protein_cluster	1742
7	Protein_cluster	9229
7	Protein_cluster	9228
7	Protein_cluster	58512
7	Protein_cluster	22839
7	Protein_cluster	23085
7	Protein_cluster	26059
7	Protein_cluster	23349
7	Protein_cluster	8825
7	Protein_cluster	64130
7	Protein_cluster	57554
7	Protein_cluster	4355
7	Protein_cluster	4356
7	Protein_cluster	58538
7	Protein_cluster	64398
7	Protein_cluster	51678
7	Protein_cluster	29993
7	Protein_cluster	27445
7	Protein_cluster	9463
7	Protein_cluster	8500
7	Protein_cluster	8499
7	Protein_cluster	8541
7	Protein_cluster	8497
7	Protein_cluster	8496
7	Protein_cluster	8495
7	Protein_cluster	55752
7	Protein_cluster	4735
7	Protein_cluster	55964
7	Protein_cluster	2812
7	Protein_cluster	23157
7	Protein_cluster	989
7	Protein_cluster	23176
7	Protein_cluster	10801
7	Protein_cluster	22941
7	Protein_cluster	85358
7	Protein_cluster	10580
7	Protein_cluster	22884
8	Tyrosine_kinase_signaling	2043
8	Tyrosine_kinase_signaling	4915
8	Tyrosine_kinase_signaling	5786
8	Tyrosine_kinase_signaling	5793
8	Tyrosine_kinase_signaling	5799
8	Tyrosine_kinase_signaling	5802
8	Tyrosine_kinase_signaling	140885
9	Cell_metabolism	2180
9	Cell_metabolism	2181
9	Cell_metabolism	55750
9	Cell_metabolism	348
9	Cell_metabolism	760
9	Cell_metabolism	1622
9	Cell_metabolism	2023
9	Cell_metabolism	2026
9	Cell_metabolism	2194
9	Cell_metabolism	2597
9	Cell_metabolism	9615
9	Cell_metabolism	2710
9	Cell_metabolism	2739
9	Cell_metabolism	2805
9	Cell_metabolism	2819
9	Cell_metabolism	2947
9	Cell_metabolism	2949
9	Cell_metabolism	2950
9	Cell_metabolism	3098
9	Cell_metabolism	3295
9	Cell_metabolism	3417
9	Cell_metabolism	3939
9	Cell_metabolism	4035
9	Cell_metabolism	4190
9	Cell_metabolism	11343
9	Cell_metabolism	4830
9	Cell_metabolism	4831
9	Cell_metabolism	5211
9	Cell_metabolism	5213
9	Cell_metabolism	5214
9	Cell_metabolism	5223
9	Cell_metabolism	5230
9	Cell_metabolism	55276
9	Cell_metabolism	26227
9	Cell_metabolism	5297
9	Cell_metabolism	8396
9	Cell_metabolism	79837
9	Cell_metabolism	23396
9	Cell_metabolism	5306
9	Cell_metabolism	5447
9	Cell_metabolism	5052
9	Cell_metabolism	7001
9	Cell_metabolism	5834
9	Cell_metabolism	51097
9	Cell_metabolism	291
9	Cell_metabolism	292
9	Cell_metabolism	6513
9	Cell_metabolism	6515
9	Cell_metabolism	340146
9	Cell_metabolism	10991
9	Cell_metabolism	6520
9	Cell_metabolism	6533
9	Cell_metabolism	6534
9	Cell_metabolism	6535
9	Cell_metabolism	8140
9	Cell_metabolism	7086
9	Cell_metabolism	55754
10	Neurotransmitter_metabolism	1103
10	Neurotransmitter_metabolism	1621
10	Neurotransmitter_metabolism	23576
10	Neurotransmitter_metabolism	2744
10	Neurotransmitter_metabolism	4128
10	Neurotransmitter_metabolism	4129
10	Neurotransmitter_metabolism	26002
10	Neurotransmitter_metabolism	57084
10	Neurotransmitter_metabolism	57030
10	Neurotransmitter_metabolism	246213
10	Neurotransmitter_metabolism	6570
10	Neurotransmitter_metabolism	6571
10	Neurotransmitter_metabolism	6572
10	Neurotransmitter_metabolism	6505
10	Neurotransmitter_metabolism	6506
10	Neurotransmitter_metabolism	6507
10	Neurotransmitter_metabolism	6509
10	Neurotransmitter_metabolism	6511
10	Neurotransmitter_metabolism	6512
10	Neurotransmitter_metabolism	140679
10	Neurotransmitter_metabolism	6529
10	Neurotransmitter_metabolism	388662
10	Neurotransmitter_metabolism	6530
10	Neurotransmitter_metabolism	6531
10	Neurotransmitter_metabolism	6532
10	Neurotransmitter_metabolism	9152
10	Neurotransmitter_metabolism	6536
10	Neurotransmitter_metabolism	7166
10	Neurotransmitter_metabolism	121278
11	Intracellular_trafficking	116986
11	Intracellular_trafficking	23647
11	Intracellular_trafficking	392
11	Intracellular_trafficking	55207
11	Intracellular_trafficking	1639
11	Intracellular_trafficking	10540
11	Intracellular_trafficking	23258
11	Intracellular_trafficking	1778
11	Intracellular_trafficking	79659
11	Intracellular_trafficking	8655
11	Intracellular_trafficking	140735
11	Intracellular_trafficking	6993
11	Intracellular_trafficking	30845
11	Intracellular_trafficking	2664
11	Intracellular_trafficking	2665
11	Intracellular_trafficking	57498
11	Intracellular_trafficking	547
11	Intracellular_trafficking	23095
11	Intracellular_trafficking	84643
11	Intracellular_trafficking	24137
11	Intracellular_trafficking	3799
11	Intracellular_trafficking	3831
11	Intracellular_trafficking	64837
11	Intracellular_trafficking	89953
11	Intracellular_trafficking	3895
11	Intracellular_trafficking	4644
11	Intracellular_trafficking	10890
11	Intracellular_trafficking	9230
11	Intracellular_trafficking	201475
11	Intracellular_trafficking	51552
11	Intracellular_trafficking	376267
11	Intracellular_trafficking	22931
11	Intracellular_trafficking	5861
11	Intracellular_trafficking	81876
11	Intracellular_trafficking	23011
11	Intracellular_trafficking	53917
11	Intracellular_trafficking	57111
11	Intracellular_trafficking	25837
11	Intracellular_trafficking	5862
11	Intracellular_trafficking	27314
11	Intracellular_trafficking	11031
11	Intracellular_trafficking	9363
11	Intracellular_trafficking	11021
11	Intracellular_trafficking	5864
11	Intracellular_trafficking	5865
11	Intracellular_trafficking	115827
11	Intracellular_trafficking	9545
11	Intracellular_trafficking	22930
11	Intracellular_trafficking	5867
11	Intracellular_trafficking	53916
11	Intracellular_trafficking	5868
11	Intracellular_trafficking	5869
11	Intracellular_trafficking	5878
11	Intracellular_trafficking	5870
11	Intracellular_trafficking	51560
11	Intracellular_trafficking	7879
11	Intracellular_trafficking	4218
11	Intracellular_trafficking	51762
11	Intracellular_trafficking	51209
11	Intracellular_trafficking	10567
11	Intracellular_trafficking	9135
11	Intracellular_trafficking	79874
11	Intracellular_trafficking	27342
11	Intracellular_trafficking	5877
11	Intracellular_trafficking	9117
11	Intracellular_trafficking	27131
11	Intracellular_trafficking	23673
11	Intracellular_trafficking	8675
11	Intracellular_trafficking	6811
11	Intracellular_trafficking	10228
11	Intracellular_trafficking	8417
11	Intracellular_trafficking	9482
11	Intracellular_trafficking	55638
11	Intracellular_trafficking	6845
11	Intracellular_trafficking	9218
11	Intracellular_trafficking	65082
11	Intracellular_trafficking	26276
11	Intracellular_trafficking	11311
11	Intracellular_trafficking	143187
11	Intracellular_trafficking	64145
12	LGIC_signaling	1137
12	LGIC_signaling	8973
12	LGIC_signaling	1139
12	LGIC_signaling	1141
12	LGIC_signaling	11345
12	LGIC_signaling	2550
12	LGIC_signaling	9568
12	LGIC_signaling	2554
12	LGIC_signaling	2555
12	LGIC_signaling	2556
12	LGIC_signaling	2557
12	LGIC_signaling	2558
12	LGIC_signaling	2559
12	LGIC_signaling	2560
12	LGIC_signaling	2561
12	LGIC_signaling	2562
12	LGIC_signaling	2564
12	LGIC_signaling	2565
12	LGIC_signaling	2566
12	LGIC_signaling	2890
12	LGIC_signaling	2891
12	LGIC_signaling	2892
12	LGIC_signaling	2893
12	LGIC_signaling	2897
12	LGIC_signaling	2898
12	LGIC_signaling	2899
12	LGIC_signaling	2900
12	LGIC_signaling	2901
12	LGIC_signaling	2902
12	LGIC_signaling	2903
12	LGIC_signaling	2904
12	LGIC_signaling	2905
12	LGIC_signaling	2906
12	LGIC_signaling	348980
12	LGIC_signaling	3359
12	LGIC_signaling	9177
13	Exocytosis	273
13	Exocytosis	378
13	Exocytosis	55738
13	Exocytosis	396
13	Exocytosis	8618
13	Exocytosis	10815
13	Exocytosis	10814
13	Exocytosis	80331
13	Exocytosis	8448
13	Exocytosis	8447
13	Exocytosis	55763
13	Exocytosis	55770
13	Exocytosis	11336
13	Exocytosis	60412
13	Exocytosis	10640
13	Exocytosis	54536
13	Exocytosis	23265
13	Exocytosis	149371
13	Exocytosis	25924
13	Exocytosis	8775
13	Exocytosis	8774
13	Exocytosis	4905
13	Exocytosis	55968
13	Exocytosis	5874
13	Exocytosis	9545
13	Exocytosis	22999
13	Exocytosis	9699
13	Exocytosis	9783
13	Exocytosis	22895
13	Exocytosis	9522
13	Exocytosis	10066
13	Exocytosis	10067
13	Exocytosis	192683
13	Exocytosis	9805
13	Exocytosis	8773
13	Exocytosis	6616
13	Exocytosis	9342
13	Exocytosis	116841
13	Exocytosis	23557
13	Exocytosis	80725
13	Exocytosis	6804
13	Exocytosis	112755
13	Exocytosis	2054
13	Exocytosis	6809
13	Exocytosis	6810
13	Exocytosis	6812
13	Exocytosis	6813
13	Exocytosis	6814
13	Exocytosis	252983
13	Exocytosis	134957
13	Exocytosis	9515
13	Exocytosis	29091
13	Exocytosis	9900
13	Exocytosis	9899
13	Exocytosis	22987
13	Exocytosis	55530
13	Exocytosis	6853
13	Exocytosis	6854
13	Exocytosis	8224
13	Exocytosis	9145
13	Exocytosis	9144
13	Exocytosis	9143
13	Exocytosis	132204
13	Exocytosis	6855
13	Exocytosis	6856
13	Exocytosis	6857
13	Exocytosis	91683
13	Exocytosis	127833
13	Exocytosis	84258
13	Exocytosis	6861
13	Exocytosis	148281
13	Exocytosis	9066
13	Exocytosis	143425
13	Exocytosis	84958
13	Exocytosis	54843
13	Exocytosis	94120
13	Exocytosis	94121
13	Exocytosis	94122
13	Exocytosis	23025
13	Exocytosis	10497
13	Exocytosis	440279
13	Exocytosis	201294
13	Exocytosis	6843
13	Exocytosis	6844
13	Exocytosis	9341
13	Exocytosis	8674
14	RPSFB	53616
14	RPSFB	8745
14	RPSFB	10598
14	RPSFB	85365
14	RPSFB	10134
14	RPSFB	55832
14	RPSFB	821
14	RPSFB	726
14	RPSFB	10576
14	RPSFB	7203
14	RPSFB	10575
14	RPSFB	908
14	RPSFB	10574
14	RPSFB	10694
14	RPSFB	1471
14	RPSFB	23191
14	RPSFB	3301
14	RPSFB	55735
14	RPSFB	9829
14	RPSFB	1804
14	RPSFB	1915
14	RPSFB	1917
14	RPSFB	1938
14	RPSFB	1975
14	RPSFB	23052
14	RPSFB	150726
14	RPSFB	2280
14	RPSFB	23193
14	RPSFB	3320
14	RPSFB	7184
14	RPSFB	259217
14	RPSFB	3308
14	RPSFB	22824
14	RPSFB	3309
14	RPSFB	3312
14	RPSFB	10808
14	RPSFB	4259
14	RPSFB	4738
14	RPSFB	9520
14	RPSFB	51559
14	RPSFB	55611
14	RPSFB	5034
14	RPSFB	55690
14	RPSFB	2923
14	RPSFB	10130
14	RPSFB	5478
14	RPSFB	5479
14	RPSFB	5813
14	RPSFB	5860
14	RPSFB	6134
14	RPSFB	6137
14	RPSFB	6159
14	RPSFB	6124
14	RPSFB	6128
14	RPSFB	6217
14	RPSFB	6222
14	RPSFB	6233
14	RPSFB	6189
14	RPSFB	6203
14	RPSFB	6238
14	RPSFB	26278
14	RPSFB	25813
14	RPSFB	10963
14	RPSFB	360200
14	RPSFB	7295
14	RPSFB	7317
14	RPSFB	7334
14	RPSFB	7336
14	RPSFB	7345
14	RPSFB	8078
14	RPSFB	7415
15	Ion_balance/transport	361
15	Ion_balance/transport	476
15	Ion_balance/transport	477
15	Ion_balance/transport	478
15	Ion_balance/transport	481
15	Ion_balance/transport	482
15	Ion_balance/transport	488
15	Ion_balance/transport	490
15	Ion_balance/transport	491
15	Ion_balance/transport	492
15	Ion_balance/transport	493
15	Ion_balance/transport	537
15	Ion_balance/transport	535
15	Ion_balance/transport	527
15	Ion_balance/transport	9114
15	Ion_balance/transport	523
15	Ion_balance/transport	525
15	Ion_balance/transport	526
15	Ion_balance/transport	528
15	Ion_balance/transport	51382
15	Ion_balance/transport	529
15	Ion_balance/transport	9296
15	Ion_balance/transport	534
15	Ion_balance/transport	51606
15	Ion_balance/transport	10396
15	Ion_balance/transport	2697
15	Ion_balance/transport	57468
15	Ion_balance/transport	7779
15	Ion_balance/transport	7781
15	Ion_balance/transport	7782
15	Ion_balance/transport	64924
15	Ion_balance/transport	55676
15	Ion_balance/transport	148867
15	Ion_balance/transport	10463
15	Ion_balance/transport	6521
15	Ion_balance/transport	57282
15	Ion_balance/transport	8671
15	Ion_balance/transport	6546
15	Ion_balance/transport	6543
15	Ion_balance/transport	6547
15	Ion_balance/transport	9368
15	Ion_balance/transport	57348
15	Ion_balance/transport	80727
16	Peptide/Neurotrophin_signals	51107
16	Peptide/Neurotrophin_signals	83464
16	Peptide/Neurotrophin_signals	551
16	Peptide/Neurotrophin_signals	627
16	Peptide/Neurotrophin_signals	885
16	Peptide/Neurotrophin_signals	1113
16	Peptide/Neurotrophin_signals	1392
16	Peptide/Neurotrophin_signals	1393
16	Peptide/Neurotrophin_signals	2246
16	Peptide/Neurotrophin_signals	4282
16	Peptide/Neurotrophin_signals	23385
16	Peptide/Neurotrophin_signals	4852
16	Peptide/Neurotrophin_signals	3084
16	Peptide/Neurotrophin_signals	9542
16	Peptide/Neurotrophin_signals	10718
16	Peptide/Neurotrophin_signals	145957
16	Peptide/Neurotrophin_signals	4922
16	Peptide/Neurotrophin_signals	5020
16	Peptide/Neurotrophin_signals	5122
16	Peptide/Neurotrophin_signals	5126
16	Peptide/Neurotrophin_signals	5173
16	Peptide/Neurotrophin_signals	5179
16	Peptide/Neurotrophin_signals	5663
16	Peptide/Neurotrophin_signals	5664
16	Peptide/Neurotrophin_signals	55851
16	Peptide/Neurotrophin_signals	7857
16	Peptide/Neurotrophin_signals	6447
16	Peptide/Neurotrophin_signals	6750
17	G-protein_relay	2767
17	G-protein_relay	2768
17	G-protein_relay	10672
17	G-protein_relay	9630
17	G-protein_relay	2769
17	G-protein_relay	2770
17	G-protein_relay	2771
17	G-protein_relay	2773
17	G-protein_relay	2774
17	G-protein_relay	2775
17	G-protein_relay	2776
17	G-protein_relay	2778
17	G-protein_relay	2779
17	G-protein_relay	2781
17	G-protein_relay	2782
17	G-protein_relay	2783
17	G-protein_relay	2784
17	G-protein_relay	59345
17	G-protein_relay	10681
